fold,arch,init,train_condition,attacker_type,eval_split,eval_condition,seed,k_gallery,k_probe,level,rank1,rank5,top1_sim,margin,p_top1,auc,tar_at_far_1pct,mean_sim_same,mean_sim_diff,n_pos_pairs,n_neg_pairs
1,resnet18,scratch,gs40,adaptive,train,gs40,1337,3,1,subject_level,0.14479638009049775,0.3076923076923077,0.9909879222714524,0.00054092132128202,0.010236245820222936,0.8052054812368892,0.13122171945701358,0.9807364147712742,0.873428317344223,221,48620
1,resnet18,scratch,gs40,adaptive,test,gs40,1337,3,1,slice_level,0.21428571428571427,0.35714285714285715,0.987651618037905,0.0007046333381107875,0.009640047027330314,0.6679739795918367,0.0761904761904762,0.9537933335417793,0.9121883973117385,210,14000
1,resnet18,scratch,gs40,adaptive,test,gs40,1337,3,1,subject_level,0.21428571428571427,0.2857142857142857,0.9902777663299016,0.0011055886745452881,0.027610768830137595,0.7205708370304644,0.12857142857142856,0.9690973137106215,0.9269745307556098,70,4830
1,resnet18,scratch,gs40,blind,train,raw,1337,3,1,slice_level,0.579185520361991,0.6515837104072398,0.9996480297179243,8.479502406055572e-05,0.0015664617715369724,0.759862717798571,0.277526395173454,0.9988027369634418,0.9969328510518527,663,44200
1,resnet18,scratch,gs40,blind,train,raw,1337,3,1,subject_level,0.416289592760181,0.5384615384615384,0.9996682448624485,6.479375502642463e-05,0.0046763189655319864,0.8133155173280273,0.4072398190045249,0.9991926143611718,0.997328272963296,221,48620
1,resnet18,scratch,gs40,blind,test,raw,1337,3,1,slice_level,0.6428571428571429,0.7,0.9996367343834468,0.00013114213943481444,0.004919749019401414,0.7503641156462586,0.2857142857142857,0.9985729501360938,0.9972949350902013,210,14000
1,resnet18,scratch,gs40,blind,test,raw,1337,3,1,subject_level,0.45714285714285713,0.6,0.9996195980480739,0.00013367618833269392,0.014646851058517183,0.8144957113280095,0.42857142857142855,0.9991335945469992,0.9978528759124116,70,4830
2,resnet18,scratch,gs40,adaptive,train,gs40,1337,3,1,slice_level,0.18018018018018017,0.35585585585585583,0.9897211427624161,0.0004771805561340607,0.0030225550730687543,0.7875727754781809,0.10960960960960961,0.9742194934113247,0.9140741017105075,666,44400
2,resnet18,scratch,gs40,adaptive,train,gs40,1337,3,1,subject_level,0.22072072072072071,0.33783783783783783,0.99190243273168,0.0006763811583991523,0.008736844287832847,0.8158890056743793,0.12612612612612611,0.9829111845643671,0.9230360440522011,222,49062
2,resnet18,scratch,gs40,adaptive,test,gs40,1337,3,1,slice_level,0.2608695652173913,0.43478260869565216,0.9899164118628571,0.000614592130633368,0.008670037463847279,0.7219523209409787,0.04830917874396135,0.9717068916933548,0.9339679881757584,207,13800
2,resnet18,scratch,gs40,adaptive,test,gs40,1337,3,1,subject_level,0.15942028985507245,0.2898550724637681,0.9918125971503879,0.0009684182595515597,0.02486493608549885,0.7621189937852898,0.043478260869565216,0.9810936692832173,0.9430120829476928,69,4692
2,resnet18,scratch,gs40,blind,train,raw,1337,3,1,slice_level,0.5720720720720721,0.6711711711711712,0.9997024656953039,7.984176412359014e-05,0.0015332547718080113,0.7562360333306279,0.2972972972972973,0.9990817062310628,0.9982208566971728,666,44400
2,resnet18,scratch,gs40,blind,train,raw,1337,3,1,subject_level,0.35585585585585583,0.46396396396396394,0.9997008791914931,5.709024162979813e-05,0.00457926414831466,0.8192077518389124,0.36036036036036034,0.9993974708759032,0.9985402010976211,222,49062
2,resnet18,scratch,gs40,blind,test,raw,1337,3,1,slice_level,0.5652173913043478,0.7246376811594203,0.9996735151263251,8.622546126877052e-05,0.0049262271883587045,0.7780706084155988,0.22705314009661837,0.999196075298936,0.998286483231662,207,13800
2,resnet18,scratch,gs40,blind,test,raw,1337,3,1,subject_level,0.4782608695652174,0.6521739130434783,0.9996794185776642,7.528930470563364e-05,0.014718906953930855,0.8420839665418782,0.34782608695652173,0.9994895190432451,0.9985767909963215,69,4692
3,resnet18,scratch,gs40,adaptive,train,gs40,1337,3,1,slice_level,0.30180180180180183,0.527027027027027,0.982155118708138,0.0008371297840599542,0.0020729746246869836,0.8486058693828964,0.21621621621621623,0.9768865394878674,0.9579276372505738,666,44400
3,resnet18,scratch,gs40,adaptive,train,gs40,1337,3,1,subject_level,0.31981981981981983,0.5180180180180181,0.9865106314689189,0.0007159460235286404,0.005976552582085804,0.890828886854324,0.2747747747747748,0.984459585703171,0.9653713971912183,222,49062
3,resnet18,scratch,gs40,adaptive,test,gs40,1337,3,1,slice_level,0.4927536231884058,0.7101449275362319,0.9811223227044811,0.0009972349457118821,0.005830272539532271,0.7823263670097318,0.2028985507246377,0.975634641405465,0.9675070582308631,207,13800
3,resnet18,scratch,gs40,adaptive,test,gs40,1337,3,1,subject_level,0.4057971014492754,0.5652173913043478,0.9857051147930864,0.0009472689766814743,0.01672490486416264,0.8446168007215489,0.2028985507246377,0.9835740604262421,0.9753842148786921,69,4692
3,resnet18,scratch,gs40,blind,train,raw,1337,3,1,slice_level,0.7342342342342343,0.8153153153153153,0.9978026736963976,0.0007249742477863758,0.0016673864316413397,0.8385169798176554,0.44894894894894893,0.9953481054699814,0.9902957715429701,666,44400
3,resnet18,scratch,gs40,blind,train,raw,1337,3,1,subject_level,0.5315315315315315,0.6801801801801802,0.9978201590679787,0.0005584675986487586,0.0048959428016599775,0.9028943337369411,0.5630630630630631,0.9969305957222844,0.9918741757431099,222,49062
3,resnet18,scratch,gs40,blind,test,raw,1337,3,1,slice_level,0.8115942028985508,0.927536231884058,0.9978856988575148,0.0008348269739012787,0.0053195971523182116,0.862381852551985,0.5217391304347826,0.9959126068774052,0.9909625537931055,207,13800
3,resnet18,scratch,gs40,blind,test,raw,1337,3,1,subject_level,0.6521739130434783,0.7681159420289855,0.9978526735651321,0.0007752240567967511,0.015636355656644573,0.9215655386288101,0.6376811594202898,0.9973477755767711,0.9923937350181261,69,4692
4,resnet18,scratch,gs40,adaptive,train,gs40,1337,3,1,slice_level,0.27927927927927926,0.5,0.9829407334327698,0.000851665531192814,0.0027389191636429714,0.8319935645104565,0.21771771771771772,0.9730223462030336,0.933566619731016,666,44400
4,resnet18,scratch,gs40,adaptive,train,gs40,1337,3,1,subject_level,0.2702702702702703,0.43243243243243246,0.9868564608397784,0.0008117159207661947,0.007793422813552457,0.8640597152123386,0.25675675675675674,0.9819515336741198,0.9419018296359886,222,49062
4,resnet18,scratch,gs40,adaptive,test,gs40,1337,3,1,slice_level,0.37681159420289856,0.6376811594202898,0.9819423115771749,0.0012059004410453465,0.007516253159205982,0.8331047399005812,0.178743961352657,0.9723786173235391,0.9474526272865309,207,13800
4,resnet18,scratch,gs40,adaptive,test,gs40,1337,3,1,subject_level,0.34782608695652173,0.5652173913043478,0.9858947456746862,0.0012787183125813801,0.021257993697688198,0.8700563401163868,0.2318840579710145,0.9812036484911821,0.9560801009540363,69,4692
4,resnet18,scratch,gs40,blind,train,raw,1337,3,1,slice_level,0.6711711711711712,0.7342342342342343,0.9988273339228587,0.0003232663279181128,0.0015726337646687957,0.8108106755404052,0.36486486486486486,0.9976230200167533,0.9955538659052806,666,44400
4,resnet18,scratch,gs40,blind,train,raw,1337,3,1,subject_level,0.49099099099099097,0.6216216216216216,0.9988877784024488,0.00025097099510399074,0.004670329989764739,0.8732730529232914,0.5045045045045045,0.9984059532483419,0.9963319931680577,222,49062
4,resnet18,scratch,gs40,blind,test,raw,1337,3,1,slice_level,0.6811594202898551,0.7971014492753623,0.9986902691315913,0.0004200918087060901,0.005087255986164446,0.8306700273051879,0.33816425120772947,0.9976202730395368,0.9949937254017678,207,13800
4,resnet18,scratch,gs40,blind,test,raw,1337,3,1,subject_level,0.5507246376811594,0.7681159420289855,0.9987161289090696,0.00023600243139958036,0.015097255737561247,0.901000160618753,0.43478260869565216,0.9984220914218737,0.9957928041540854,69,4692
0,resnet18,scratch,gs50,adaptive,train,gs50,1337,3,1,slice_level,0.167420814479638,0.28054298642533937,0.9922563468708712,0.0003515543980835789,0.0035618425681934233,0.7373175883649665,0.07993966817496229,0.9807825133451689,0.8561230708065346,663,44200
0,resnet18,scratch,gs50,adaptive,train,gs50,1337,3,1,subject_level,0.1493212669683258,0.27149321266968324,0.9939222014867343,0.00037868152376753175,0.009979165468904363,0.7685905191428215,0.11764705882352941,0.9878104008161105,0.8622428794283035,221,48620
0,resnet18,scratch,gs50,adaptive,test,gs50,1337,3,1,slice_level,0.24285714285714285,0.37142857142857144,0.9898983699934824,0.0005839049816131591,0.008143571099000317,0.6632923469387756,0.07142857142857142,0.967901288043885,0.9456986133115632,210,14000
0,resnet18,scratch,gs50,adaptive,test,gs50,1337,3,1,subject_level,0.11428571428571428,0.3142857142857143,0.9917028767721994,0.000682753324508667,0.02296812872269324,0.723765158237208,0.1,0.9789994733674185,0.9565898216659238,70,4830
0,resnet18,scratch,gs50,blind,train,raw,1337,3,1,slice_level,0.583710407239819,0.6742081447963801,0.9978780109957872,0.00061569359507496,0.0018576206217996135,0.7799950007848597,0.33182503770739064,0.992487291854611,0.9821894442387835,663,44200
0,resnet18,scratch,gs50,blind,train,raw,1337,3,1,subject_level,0.35294117647058826,0.45701357466063347,0.9978578349583829,0.00044318130113420444,0.005412488665886864,0.821349238996298,0.39819004524886875,0.9949592716014224,0.984710144123782,221,48620
0,resnet18,scratch,gs50,blind,test,raw,1337,3,1,slice_level,0.5857142857142857,0.7285714285714285,0.9977751238005502,0.0006743507725851877,0.005704649185229625,0.7805397959183674,0.2857142857142857,0.992793139389583,0.9841645647883415,210,14000
0,resnet18,scratch,gs50,blind,test,raw,1337,3,1,subject_level,0.44285714285714284,0.6,0.9978029668331146,0.0006327978202274868,0.016735218930989504,0.8092265601892932,0.4142857142857143,0.994779577425548,0.9861113211012775,70,4830
1,resnet18,scratch,gs50,adaptive,train,gs50,1337,3,1,slice_level,0.11764705882352941,0.2579185520361991,0.9825612071952129,0.0005096264554364649,0.002224023089369093,0.8038063307467088,0.1085972850678733,0.9761139398067066,0.9528153773022993,663,44200
1,resnet18,scratch,gs50,adaptive,train,gs50,1337,3,1,subject_level,0.11312217194570136,0.28054298642533937,0.9870183613505299,0.0005974694075088155,0.006398053576419661,0.8346496330393057,0.13574660633484162,0.9839148235536809,0.9602547600025603,221,48620
1,resnet18,scratch,gs50,adaptive,test,gs50,1337,3,1,slice_level,0.1,0.4,0.9820101891245161,0.000507277250289917,0.005778925732842513,0.7332571428571429,0.08095238095238096,0.9757596418971107,0.9677701075885977,210,14000
1,resnet18,scratch,gs50,adaptive,test,gs50,1337,3,1,subject_level,0.15714285714285714,0.4857142857142857,0.9867554715701512,0.0007338838917868478,0.016554269367562872,0.8106699201419698,0.1,0.9841110484940665,0.9760162750016088,70,4830
1,resnet18,scratch,gs50,blind,train,raw,1337,3,1,slice_level,0.6787330316742082,0.7692307692307693,0.9975472890953133,0.0007211417634023261,0.0016098403523579173,0.865313159026228,0.43137254901960786,0.9959900941963828,0.9929458422116025,663,44200
1,resnet18,scratch,gs50,blind,train,raw,1337,3,1,subject_level,0.5701357466063348,0.7285067873303167,0.9977280219755561,0.0004695322179147021,0.004752631297090609,0.9250024662587878,0.5972850678733032,0.9973040598010585,0.9942599677674224,221,48620
1,resnet18,scratch,gs50,blind,test,raw,1337,3,1,slice_level,0.6857142857142857,0.8285714285714286,0.9975037685462407,0.0007277786731719971,0.005052161223388144,0.8520190476190477,0.38571428571428573,0.9959899717853182,0.9933001618172441,210,14000
1,resnet18,scratch,gs50,blind,test,raw,1337,3,1,subject_level,0.6714285714285714,0.7857142857142857,0.9977019361087254,0.0006239133221762521,0.014901513127343995,0.9215128660159717,0.5571428571428572,0.9973878715719495,0.9946979225052069,70,4830
2,resnet18,scratch,gs50,adaptive,train,gs50,1337,3,1,slice_level,0.13963963963963963,0.32432432432432434,0.9856925002626471,0.0004905596509710089,0.0025889627081719605,0.8174739435381327,0.09309309309309309,0.9772649001072835,0.9370669120026601,666,44400
2,resnet18,scratch,gs50,adaptive,train,gs50,1337,3,1,subject_level,0.14414414414414414,0.35135135135135137,0.9891534514792331,0.0005223506742769534,0.00746529995933645,0.8480013889393857,0.11711711711711711,0.9847409607053877,0.9441117595082893,222,49062
2,resnet18,scratch,gs50,adaptive,test,gs50,1337,3,1,slice_level,0.2608695652173913,0.4782608695652174,0.9850182982458584,0.0006963740224423616,0.007105770844804204,0.769820940978786,0.0821256038647343,0.975624904828371,0.953209878521553,207,13800
2,resnet18,scratch,gs50,adaptive,test,gs50,1337,3,1,subject_level,0.21739130434782608,0.4492753623188406,0.9886847233426743,0.0006668550380762073,0.020342397760005966,0.813113903406353,0.08695652173913043,0.9837432736935823,0.9611456473465161,69,4692
2,resnet18,scratch,gs50,blind,train,raw,1337,3,1,slice_level,0.5945945945945946,0.7702702702702703,0.9991240603429777,0.00021599729855855307,0.0015552928403800201,0.8272161857803749,0.38288288288288286,0.9983371566902768,0.996641972569732,666,44400
2,resnet18,scratch,gs50,blind,train,raw,1337,3,1,subject_level,0.4954954954954955,0.6441441441441441,0.9991858316971375,0.00016616808401571738,0.004633259080635669,0.8853521339610371,0.509009009009009,0.9988976255193487,0.9971969413820985,222,49062
2,resnet18,scratch,gs50,blind,test,raw,1337,3,1,slice_level,0.7101449275362319,0.8115942028985508,0.9990660107654074,0.00020876397257265836,0.004990332712675782,0.8166813694601975,0.38164251207729466,0.9983051701444359,0.9967570709447929,207,13800
2,resnet18,scratch,gs50,blind,test,raw,1337,3,1,subject_level,0.6376811594202898,0.7391304347826086,0.9991307068562162,0.00022962387057318205,0.01486641659900762,0.8757799275980084,0.5217391304347826,0.9988652035809945,0.9973167457569387,69,4692
3,resnet18,scratch,gs50,adaptive,train,gs50,1337,3,1,slice_level,0.08108108108108109,0.22072072072072071,0.9814108690700015,0.0005365902776116723,0.0022610414931592574,0.7943116765414063,0.09309309309309309,0.9747804508015916,0.9494355048856756,666,44400
3,resnet18,scratch,gs50,adaptive,train,gs50,1337,3,1,subject_level,0.08108108108108109,0.2927927927927928,0.9861944787674122,0.000465941858721209,0.006507073787066179,0.8249665068027549,0.11261261261261261,0.9830131745553231,0.9574624027383055,222,49062
3,resnet18,scratch,gs50,adaptive,test,gs50,1337,3,1,slice_level,0.15942028985507245,0.43478260869565216,0.9809311783832052,0.0007867389830990114,0.005958014275824678,0.7604060771546595,0.12560386473429952,0.9744697051923632,0.9654115516724794,207,13800
3,resnet18,scratch,gs50,adaptive,test,gs50,1337,3,1,subject_level,0.2463768115942029,0.4782608695652174,0.9858374448790066,0.0005652904510498047,0.017021216938029163,0.8169255099645403,0.15942028985507245,0.9832088152567545,0.9740757443334745,69,4692
3,resnet18,scratch,gs50,blind,train,raw,1337,3,1,slice_level,0.6891891891891891,0.7792792792792793,0.9987796875270637,0.00041468777098097243,0.0015714234412387686,0.8352664996077157,0.4084084084084084,0.9976365632481046,0.9955639595290026,666,44400
3,resnet18,scratch,gs50,blind,train,raw,1337,3,1,subject_level,0.536036036036036,0.6981981981981982,0.9987805515259236,0.0002778223505965224,0.004661647965795956,0.9067085919232183,0.536036036036036,0.9984309034304576,0.9963601761325234,222,49062
3,resnet18,scratch,gs50,blind,test,raw,1337,3,1,slice_level,0.7971014492753623,0.855072463768116,0.9988824751066125,0.0004617865534796231,0.005039614233849705,0.8538551074704195,0.4782608695652174,0.997924576634946,0.9958791463271431,207,13800
3,resnet18,scratch,gs50,blind,test,raw,1337,3,1,subject_level,0.6086956521739131,0.7681159420289855,0.9988438806672028,0.0004473199015078337,0.014954005786474201,0.9230528065038239,0.6376811594202898,0.9986585672350897,0.9966127200962027,69,4692
4,resnet18,scratch,gs50,adaptive,train,gs50,1337,3,1,slice_level,0.20270270270270271,0.34234234234234234,0.9917704691221049,0.0004110035595593152,0.0037488592012474933,0.7461994765035306,0.07057057057057058,0.9754791019020138,0.7957956621178367,666,44400
4,resnet18,scratch,gs50,adaptive,train,gs50,1337,3,1,subject_level,0.14414414414414414,0.25675675675675674,0.9931957598205086,0.0004897243804759808,0.010431180273912646,0.7656719333984835,0.08558558558558559,0.9840510071397902,0.8025869186705652,222,49062
4,resnet18,scratch,gs50,adaptive,test,gs50,1337,3,1,slice_level,0.2028985507246377,0.4782608695652174,0.9883733167164568,0.0008029946382494941,0.013000590389297493,0.6825579360078415,0.06763285024154589,0.9421269597062742,0.8703232123281645,207,13800
4,resnet18,scratch,gs50,adaptive,test,gs50,1337,3,1,subject_level,0.13043478260869565,0.2318840579710145,0.9899929373160653,0.0022061691767927528,0.03801741785761239,0.7192723970495571,0.043478260869565216,0.9615755478541056,0.8883897501591018,69,4692
4,resnet18,scratch,gs50,blind,train,raw,1337,3,1,slice_level,0.6891891891891891,0.7972972972972973,0.9992159331167066,0.0002624384454778723,0.0015563479003806908,0.8335145280415551,0.3978978978978979,0.9983094795509143,0.9966837440578787,666,44400
4,resnet18,scratch,gs50,blind,train,raw,1337,3,1,subject_level,0.5045045045045045,0.6216216216216216,0.9992056668878676,0.00019784016652150198,0.004629589336177519,0.8991573357630591,0.5405405405405406,0.9988999033833409,0.9972750939774138,222,49062
4,resnet18,scratch,gs50,blind,test,raw,1337,3,1,slice_level,0.6811594202898551,0.782608695652174,0.9991375527520111,0.0003119767576024152,0.005025082031615834,0.8544614226703073,0.34299516908212563,0.9983303135143962,0.9963341417606326,207,13800
4,resnet18,scratch,gs50,blind,test,raw,1337,3,1,subject_level,0.5652173913043478,0.7536231884057971,0.9991139303083005,0.00023151307866193247,0.014953684763631958,0.9207562672201837,0.463768115942029,0.9988789454750393,0.9968813044945602,69,4692
0,densenet121,pretrained,raw,adaptive,train,raw,1337,5,1,slice_level,0.8416289592760181,0.9366515837104072,0.9168925336583168,0.015007644487182479,0.0073798692087765055,0.9276087303699759,0.3918552036199095,0.8776515987124378,0.6914930751933231,1105,44200
0,densenet121,pretrained,raw,adaptive,train,raw,1337,5,1,subject_level,0.7782805429864253,0.918552036199095,0.9268564317560843,0.016848394773664517,0.02405646116771984,0.9709083836046839,0.6199095022624435,0.9239580687894001,0.7285926472345089,221,48620
0,densenet121,pretrained,raw,adaptive,test,raw,1337,5,1,slice_level,0.9,0.9428571428571428,0.9065544290202004,0.018179680619921004,0.02062201192602515,0.9166737755102041,0.38857142857142857,0.8624254727363586,0.7185890249865395,350,14000
0,densenet121,pretrained,raw,adaptive,test,raw,1337,5,1,subject_level,0.8,0.9571428571428572,0.9177571407386235,0.0228932329586574,0.06636244250195367,0.9656965394853594,0.6142857142857143,0.9144423799855369,0.7621457296005194,70,4830
1,densenet121,pretrained,raw,adaptive,train,raw,1337,5,1,slice_level,0.8416289592760181,0.9321266968325792,0.9195796318723066,0.015347686827991883,0.00708458117605503,0.9265879486497002,0.36923076923076925,0.8802238183863023,0.6885154527000982,1105,44200
1,densenet121,pretrained,raw,adaptive,train,raw,1337,5,1,subject_level,0.7692307692307693,0.8868778280542986,0.929911093204809,0.016634568369766168,0.023533097282894867,0.968736354143594,0.5565610859728507,0.925815916169283,0.7239460085097629,221,48620
1,densenet121,pretrained,raw,adaptive,test,raw,1337,5,1,slice_level,0.8285714285714286,0.9,0.8981103547981807,0.01966881241117205,0.022797799695815357,0.8939228571428571,0.44571428571428573,0.84653531398092,0.7173570062667132,350,14000
1,densenet121,pretrained,raw,adaptive,test,raw,1337,5,1,subject_level,0.7571428571428571,0.9,0.9106004468032292,0.02833437579018729,0.07106389022831405,0.9455664004732327,0.6,0.9021279394626618,0.7642798779050263,70,4830
2,densenet121,pretrained,raw,adaptive,train,raw,1337,5,1,slice_level,0.7882882882882883,0.8963963963963963,0.8741365574501656,0.02081793868863905,0.007942394801281259,0.9089798717636555,0.44144144144144143,0.8155469180764379,0.7129030810048183,1110,44400
2,densenet121,pretrained,raw,adaptive,train,raw,1337,5,1,subject_level,0.6981981981981982,0.8243243243243243,0.8914984792202443,0.022099006820369412,0.02183417040804351,0.969619659405033,0.6891891891891891,0.8837033021557439,0.7726629870978615,222,49062
2,densenet121,pretrained,raw,adaptive,test,raw,1337,5,1,slice_level,0.8840579710144928,0.927536231884058,0.8754938659460648,0.022930697254512623,0.022346812381368618,0.8967024784709097,0.4318840579710145,0.819971439803856,0.7209587331872056,345,13800
2,densenet121,pretrained,raw,adaptive,test,raw,1337,5,1,subject_level,0.8840579710144928,0.9420289855072463,0.8914386889208918,0.029388064059658325,0.060215869621522186,0.9659272026390897,0.7246376811594203,0.8886509252631146,0.7810544822450793,69,4692
